"";"species";"coord_model";"lat";"long";"year";"country"
"386";"Lonomia obliqua";0;-28,847;-51,891;1999;"Brazil"
"387";"Lonomia obliqua";0;-28,623;-52,517;1999;"Brazil"
"388";"Lonomia obliqua";0;-28,63;-53,096;1999;"Brazil"
"389";"Lonomia obliqua";0;-27,196;-53,257;1999;"Brazil"
"390";"Lonomia obliqua";0;-28,449;-52,2;1999;"Brazil"
"391";"Lonomia obliqua";0;-27,462;-51,908;1999;"Brazil"
"392";"Lonomia obliqua";0;-27,354;-52,147;1999;"Brazil"
"393";"Lonomia obliqua";0;-28,458;-52,82;1999;"Brazil"
"394";"Lonomia obliqua";0;-28,536;-52,463;1999;"Brazil"
"395";"Lonomia obliqua";0;-27,366;-52,772;1999;"Brazil"
"396";"Lonomia obliqua";0;-28,677;-52,166;1999;"Brazil"
"397";"Lonomia obliqua";0;-28,29;-53,502;1999;"Brazil"
"398";"Lonomia obliqua";0;-28,255;-52,397;1999;"Brazil"
"399";"Lonomia obliqua";0;-28,06;-52,678;1999;"Brazil"
"400";"Lonomia obliqua";0;-28,742;-53,095;1999;"Brazil"
"401";"Lonomia obliqua";0;-27,662;-53,642;1999;"Brazil"
"402";"Lonomia obliqua";0;-28,397;-53,095;1999;"Brazil"
"403";"Lonomia obliqua";0;-27,95;-51,807;1999;"Brazil"
"404";"Lonomia obliqua";0;-28,163;-51,93;1999;"Brazil"
"405";"Lonomia obliqua";0;-29,714;-52,429;1999;"Brazil"
"406";"Lonomia obliqua";0;NA;NA;1999;"Brazil"
"407";"Lonomia obliqua";0;-28,53;-51,891;1999;"Brazil"
"408";"Lonomia obliqua";0;-28,501;-51,705;1999;"Brazil"
"409";"Lonomia obliqua";0;-29,045;-52,295;1999;"Brazil"
"410";"Lonomia obliqua";0;-27,559;-52,524;1999;"Brazil"
"411";"Lonomia obliqua";0;-27,942;-52,923;1999;"Brazil"
"412";"Lonomia obliqua";0;-28,63;-52,953;1999;"Brazil"
"413";"Lonomia obliqua";0;NA;NA;1999;"Brazil"
"414";"Lonomia obliqua";0;-27,985;-52,258;1999;"Brazil"
"415";"Lonomia obliqua";0;-28,827;-52,511;1999;"Brazil"
"416";"Lonomia obliqua";0;-28,069;-52,012;1999;"Brazil"
"417";"Lonomia obliqua";0;-27,5;-52,149;1999;"Brazil"
"418";"Lonomia obliqua";0;-28,753;-52,015;1999;"Brazil"
"419";"Lonomia obliqua";0;-28,476;-51,845;1999;"Brazil"
"420";"Lonomia obliqua";0;-29,716;-52,501;1999;"Brazil"
"421";"Lonomia obliqua";0;-28,563;-52,75;1999;"Brazil"
"422";"Lonomia obliqua";0;-28,107;-52,145;1999;"Brazil"
"423";"Lonomia obliqua";0;-28,534;-52,155;1999;"Brazil"
"424";"Lonomia obliqua";0;-29,716;-52,501;2000;"Brazil"
"425";"Lonomia obliqua";0;-29,716;-52,501;2000;"Brazil"
"426";"Lonomia obliqua";0;-29,716;-52,501;2000;"Brazil"
"427";"Lonomia obliqua";0;-26,728;-53,518;2000;"Brazil"
"428";"Lonomia obliqua";0;-31,466;-52,393;2000;"Brazil"
"429";"Lonomia obliqua";0;-28,563;-51,974;2000;"Brazil"
"430";"Lonomia obliqua";0;-28,059;-53,066;2000;"Brazil"
"431";"Lonomia obliqua";0;-28,118;-52,782;2000;"Brazil"
"432";"Lonomia obliqua";0;-27,635;-52,274;2000;"Brazil"
"433";"Lonomia obliqua";0;-29,226;-51,347;2000;"Brazil"
"434";"Lonomia obliqua";0;-28,847;-51,891;2000;"Brazil"
"435";"Lonomia obliqua";0;-28,449;-52,2;2000;"Brazil"
"436";"Lonomia obliqua";0;-27,993;-52,98;2000;"Brazil"
"437";"Lonomia obliqua";0;-29,028;-51,308;2000;"Brazil"
"438";"Lonomia obliqua";0;-28,255;-52,397;2000;"Brazil"
"439";"Lonomia obliqua";0;-28,742;-53,095;2000;"Brazil"
"440";"Lonomia obliqua";0;-27,782;-52,808;2000;"Brazil"
"441";"Lonomia obliqua";0;-28,501;-51,705;2000;"Brazil"
"442";"Lonomia obliqua";0;-29,045;-52,295;2000;"Brazil"
"443";"Lonomia obliqua";0;-27,559;-52,524;2000;"Brazil"
"444";"Lonomia obliqua";0;-28,827;-52,511;2000;"Brazil"
"445";"Lonomia obliqua";0;-28,069;-52,012;2000;"Brazil"
"446";"Lonomia obliqua";0;-29,716;-52,501;2000;"Brazil"
"447";"Lonomia obliqua";0;-28,107;-52,145;2000;"Brazil"
"448";"Lonomia obliqua";0;-28,534;-52,155;2000;"Brazil"
"449";"Lonomia obliqua";1;-15,6;-47,733;2000;"Brazil"
"450";"Lonomia obliqua";1;-24,27;-48,4;2001;"Brazil"
"451";"Lonomia obliqua";1;-24,27;-48,4;2001;"Brazil"
"452";"Lonomia obliqua";1;-24,267;-48,4;2001;"Brazil"
"453";"Lonomia obliqua";1;-27,265;-53,861;2001;"Brazil"
"454";"Lonomia obliqua";1;-27,265;-53,861;2001;"Brazil"
"455";"Lonomia obliqua";1;-27,265;-53,861;2001;"Brazil"
"456";"Lonomia obliqua";1;-20,23;-47,43;2001;"Brazil"
"457";"Lonomia obliqua";1;-29,481;-50,174;2001;"Brazil"
"458";"Lonomia obliqua";1;-29,481;-50,174;2001;"Brazil"
"459";"Lonomia obliqua";0;NA;NA;2001;"Brazil"
"460";"Lonomia obliqua";0;-27,77;-51,662;2001;"Brazil"
"461";"Lonomia obliqua";0;-28,587;-52,203;2001;"Brazil"
"462";"Lonomia obliqua";0;-28,059;-53,066;2001;"Brazil"
"463";"Lonomia obliqua";0;-28,343;-51,876;2001;"Brazil"
"464";"Lonomia obliqua";0;-28,126;-52,298;2001;"Brazil"
"465";"Lonomia obliqua";0;-27,667;-52,649;2001;"Brazil"
"466";"Lonomia obliqua";0;-28,388;-51,847;2001;"Brazil"
"467";"Lonomia obliqua";0;-27,854;-52,303;2001;"Brazil"
"468";"Lonomia obliqua";0;-27,635;-52,274;2001;"Brazil"
"469";"Lonomia obliqua";0;-29,226;-51,347;2001;"Brazil"
"470";"Lonomia obliqua";0;-27,424;-52,674;2001;"Brazil"
"471";"Lonomia obliqua";0;-28,796;-53,225;2001;"Brazil"
"472";"Lonomia obliqua";0;-27,588;-52,093;2001;"Brazil"
"473";"Lonomia obliqua";0;-27,887;-52,226;2001;"Brazil"
"474";"Lonomia obliqua";0;-28,371;-51,637;2001;"Brazil"
"475";"Lonomia obliqua";0;-28,623;-52,517;2001;"Brazil"
"476";"Lonomia obliqua";0;-28,63;-53,096;2001;"Brazil"
"477";"Lonomia obliqua";0;-28,449;-52,2;2001;"Brazil"
"478";"Lonomia obliqua";0;-28,278;-52,195;2001;"Brazil"
"479";"Lonomia obliqua";0;-28,65;-52,076;2001;"Brazil"
"480";"Lonomia obliqua";0;-28,33;-51,768;2001;"Brazil"
"481";"Lonomia obliqua";0;-28,458;-52,82;2001;"Brazil"
"482";"Lonomia obliqua";0;-28,536;-52,463;2001;"Brazil"
"483";"Lonomia obliqua";0;-28,677;-52,166;2001;"Brazil"
"484";"Lonomia obliqua";0;-28,73;-51,703;2001;"Brazil"
"485";"Lonomia obliqua";0;-27,908;-53,11;2001;"Brazil"
"486";"Lonomia obliqua";0;-27,71;-51,759;2001;"Brazil"
"487";"Lonomia obliqua";0;-27,355;-53,558;2001;"Brazil"
"488";"Lonomia obliqua";0;-28,255;-52,397;2001;"Brazil"
"489";"Lonomia obliqua";0;-28,06;-52,678;2001;"Brazil"
"490";"Lonomia obliqua";0;-28,742;-53,095;2001;"Brazil"
"491";"Lonomia obliqua";0;-27,782;-52,808;2001;"Brazil"
"492";"Lonomia obliqua";0;-27,95;-51,807;2001;"Brazil"
"493";"Lonomia obliqua";0;-28,163;-51,93;2001;"Brazil"
"494";"Lonomia obliqua";0;-28,53;-51,891;2001;"Brazil"
"495";"Lonomia obliqua";0;-29,559;-55,121;2001;"Brazil"
"496";"Lonomia obliqua";0;-27,816;-51,83;2001;"Brazil"
"497";"Lonomia obliqua";0;-28,501;-51,705;2001;"Brazil"
"498";"Lonomia obliqua";0;-27,942;-52,923;2001;"Brazil"
"499";"Lonomia obliqua";0;-28,63;-52,953;2001;"Brazil"
"500";"Lonomia obliqua";0;NA;NA;2001;"Brazil"
"501";"Lonomia obliqua";0;-28,069;-52,012;2001;"Brazil"
"502";"Lonomia obliqua";0;-28,577;-52,597;2001;"Brazil"
"503";"Lonomia obliqua";0;-27,522;-52,899;2001;"Brazil"
"504";"Lonomia obliqua";0;-28,753;-52,015;2001;"Brazil"
"505";"Lonomia obliqua";0;-28,476;-51,845;2001;"Brazil"
"506";"Lonomia obliqua";0;-28,563;-52,75;2001;"Brazil"
"507";"Lonomia obliqua";0;-28,107;-52,145;2001;"Brazil"
"508";"Lonomia obliqua";0;-28,534;-52,155;2001;"Brazil"
"509";"Lonomia obliqua";1;-22,77;-45,52;2001;"Brazil"
"510";"Lonomia obliqua";1;-22,77;-45,52;2001;"Brazil"
"511";"Lonomia obliqua";1;-22,77;-45,52;2001;"Brazil"
"512";"Lonomia obliqua";1;-22,77;-45,52;2001;"Brazil"
"513";"Lonomia obliqua";1;-22,767;-45,517;2001;"Brazil"
"514";"Lonomia obliqua";1;-20,233;-47,433;2001;"Brazil"
"515";"Lonomia obliqua";1;-20,23;-47,43;2001;"Brazil"
"516";"Lonomia paraobliqua";1;-26,283;-49,332;2002;"Brazil"
"517";"Lonomia obliqua";0;-28,783;-53,002;2002;"Brazil"
"518";"Lonomia obliqua";0;-31,466;-52,393;2002;"Brazil"
"519";"Lonomia obliqua";0;-27,717;-52,626;2002;"Brazil"
"520";"Lonomia obliqua";0;-28,885;-52,999;2002;"Brazil"
"521";"Lonomia obliqua";0;-28,298;-52,794;2002;"Brazil"
"522";"Lonomia obliqua";0;-28,563;-51,974;2002;"Brazil"
"523";"Lonomia obliqua";0;-28,526;-52,993;2002;"Brazil"
"524";"Lonomia obliqua";0;-28,126;-52,298;2002;"Brazil"
"525";"Lonomia obliqua";0;-28,388;-51,847;2002;"Brazil"
"526";"Lonomia obliqua";0;-27,635;-52,274;2002;"Brazil"
"527";"Lonomia obliqua";0;-29,226;-51,347;2002;"Brazil"
"528";"Lonomia obliqua";0;-27,588;-52,093;2002;"Brazil"
"529";"Lonomia obliqua";0;-28,371;-51,637;2002;"Brazil"
"530";"Lonomia obliqua";0;-27,729;-52,537;2002;"Brazil"
"531";"Lonomia obliqua";0;-28,567;-52,858;2002;"Brazil"
"532";"Lonomia obliqua";0;-28,449;-52,2;2002;"Brazil"
"533";"Lonomia obliqua";0;-28,458;-52,82;2002;"Brazil"
"534";"Lonomia obliqua";0;-28,536;-52,463;2002;"Brazil"
"535";"Lonomia obliqua";0;-29,028;-51,308;2002;"Brazil"
"536";"Lonomia obliqua";0;-27,908;-53,11;2002;"Brazil"
"537";"Lonomia obliqua";0;-28,255;-52,397;2002;"Brazil"
"538";"Lonomia obliqua";0;-28,742;-53,095;2002;"Brazil"
"539";"Lonomia obliqua";0;-27,782;-52,808;2002;"Brazil"
"540";"Lonomia obliqua";0;-27,95;-51,807;2002;"Brazil"
"541";"Lonomia obliqua";0;-28,3;-54,267;2002;"Brazil"
"542";"Lonomia obliqua";0;-27,91;-51,643;2002;"Brazil"
"543";"Lonomia obliqua";0;-27,942;-52,923;2002;"Brazil"
"544";"Lonomia obliqua";0;-28,63;-52,953;2002;"Brazil"
"545";"Lonomia obliqua";0;-28,827;-52,511;2002;"Brazil"
"546";"Lonomia obliqua";0;-28,577;-52,597;2002;"Brazil"
"547";"Lonomia obliqua";0;-27,5;-52,149;2002;"Brazil"
"548";"Lonomia obliqua";0;-29,716;-52,501;2002;"Brazil"
"549";"Lonomia obliqua";0;-28,563;-52,75;2002;"Brazil"
"550";"Lonomia obliqua";0;-28,107;-52,145;2002;"Brazil"
"551";"Lonomia obliqua";0;-28,534;-52,155;2002;"Brazil"
"552";"Lonomia obliqua";1;-22,77;-45,52;2002;"Brazil"
"553";"Lonomia obliqua";1;-26,669;-52,555;2002;"Brazil"
"554";"Lonomia obliqua";1;-25,433;-49,533;2002;"Brazil"
"555";"Lonomia obliqua";1;-25,433;-49,533;2002;"Brazil"
"556";"Lonomia obliqua";1;-22,77;-45,52;2002;"Brazil"
"557";"Lonomia obliqua";1;-22,767;-45,517;2002;"Brazil"
"558";"Lonomia obliqua";0;-29,165;-51,52;2003;"Brazil"
"559";"Lonomia obliqua";1;-29,481;-50,174;2003;"Brazil"
"560";"Lonomia obliqua";0;-27,522;-52,899;2003;"Brazil"
"561";"Lonomia obliqua";0;-27,522;-52,899;2003;"Brazil"
"562";"Lonomia obliqua";0;-27,522;-52,899;2003;"Brazil"
"563";"Lonomia obliqua";0;-28,178;-52,036;2003;"Brazil"
"564";"Lonomia obliqua";0;-28,783;-53,002;2003;"Brazil"
"565";"Lonomia obliqua";0;-28,972;-52,007;2003;"Brazil"
"566";"Lonomia obliqua";0;-27,396;-52,302;2003;"Brazil"
"567";"Lonomia obliqua";0;-28,873;-52,176;2003;"Brazil"
"568";"Lonomia obliqua";0;-28,587;-52,203;2003;"Brazil"
"569";"Lonomia obliqua";0;-27,717;-52,626;2003;"Brazil"
"570";"Lonomia obliqua";0;-28,298;-52,794;2003;"Brazil"
"571";"Lonomia obliqua";0;-28,563;-51,974;2003;"Brazil"
"572";"Lonomia obliqua";0;-27,953;-52,031;2003;"Brazil"
"573";"Lonomia obliqua";0;NA;NA;2003;"Brazil"
"574";"Lonomia obliqua";0;-28,343;-51,876;2003;"Brazil"
"575";"Lonomia obliqua";0;-28,526;-52,993;2003;"Brazil"
"576";"Lonomia obliqua";0;-28,118;-52,782;2003;"Brazil"
"577";"Lonomia obliqua";0;-27,667;-52,649;2003;"Brazil"
"578";"Lonomia obliqua";0;-28,388;-51,847;2003;"Brazil"
"579";"Lonomia obliqua";0;-27,635;-52,274;2003;"Brazil"
"580";"Lonomia obliqua";0;-28,726;-52,845;2003;"Brazil"
"581";"Lonomia obliqua";0;-29,226;-51,347;2003;"Brazil"
"582";"Lonomia obliqua";0;-28,432;-52,035;2003;"Brazil"
"583";"Lonomia obliqua";0;-27,887;-52,226;2003;"Brazil"
"584";"Lonomia obliqua";0;-27,566;-53,972;2003;"Brazil"
"585";"Lonomia obliqua";0;-28,056;-51,857;2003;"Brazil"
"586";"Lonomia obliqua";0;-28,371;-51,637;2003;"Brazil"
"587";"Lonomia obliqua";0;-27,196;-53,257;2003;"Brazil"
"588";"Lonomia obliqua";0;-27,729;-52,537;2003;"Brazil"
"589";"Lonomia obliqua";0;-28,567;-52,858;2003;"Brazil"
"590";"Lonomia obliqua";0;-28,449;-52,2;2003;"Brazil"
"591";"Lonomia obliqua";0;-28,33;-51,768;2003;"Brazil"
"592";"Lonomia obliqua";0;-28,458;-52,82;2003;"Brazil"
"593";"Lonomia obliqua";0;-28,536;-52,463;2003;"Brazil"
"594";"Lonomia obliqua";0;-28,677;-52,166;2003;"Brazil"
"595";"Lonomia obliqua";0;NA;NA;2003;"Brazil"
"596";"Lonomia obliqua";0;-28,255;-52,397;2003;"Brazil"
"597";"Lonomia obliqua";0;-27,658;-52,49;2003;"Brazil"
"598";"Lonomia obliqua";0;-28,742;-53,095;2003;"Brazil"
"599";"Lonomia obliqua";0;-27,782;-52,808;2003;"Brazil"
"600";"Lonomia obliqua";0;-27,83;-52,908;2003;"Brazil"
"601";"Lonomia obliqua";0;NA;NA;2003;"Brazil"
"602";"Lonomia obliqua";0;-27,91;-51,643;2003;"Brazil"
"603";"Lonomia obliqua";0;-28,501;-51,705;2003;"Brazil"
"604";"Lonomia obliqua";0;-27,559;-52,524;2003;"Brazil"
"605";"Lonomia obliqua";0;-27,942;-52,923;2003;"Brazil"
"606";"Lonomia obliqua";0;-28,63;-52,953;2003;"Brazil"
"607";"Lonomia obliqua";0;NA;NA;2003;"Brazil"
"608";"Lonomia obliqua";0;-27,985;-52,258;2003;"Brazil"
"609";"Lonomia obliqua";0;-27,433;-52,116;2003;"Brazil"
"610";"Lonomia obliqua";0;-28,069;-52,012;2003;"Brazil"
"611";"Lonomia obliqua";0;-28,626;-52,868;2003;"Brazil"
"612";"Lonomia obliqua";0;-28,577;-52,597;2003;"Brazil"
"613";"Lonomia obliqua";0;-28,51;-50,936;2003;"Brazil"
"614";"Lonomia obliqua";0;-28,476;-51,845;2003;"Brazil"
"615";"Lonomia obliqua";0;-29,716;-52,501;2003;"Brazil"
"616";"Lonomia obliqua";0;-28,563;-52,75;2003;"Brazil"
"617";"Lonomia obliqua";0;-28,107;-52,145;2003;"Brazil"
"618";"Lonomia obliqua";0;-28,534;-52,155;2003;"Brazil"
"619";"Lonomia paraobliqua";1;-26,25;-49,382;2003;"Brazil"
"620";"Lonomia obliqua";0;-28,255;-52,397;2004;"Brazil"
"621";"Lonomia obliqua";0;-28,178;-52,036;2004;"Brazil"
"622";"Lonomia obliqua";0;-28,783;-53,002;2004;"Brazil"
"623";"Lonomia obliqua";0;-31,466;-52,393;2004;"Brazil"
"624";"Lonomia obliqua";0;-28,587;-52,203;2004;"Brazil"
"625";"Lonomia obliqua";0;-28,343;-51,876;2004;"Brazil"
"626";"Lonomia obliqua";0;-28,526;-52,993;2004;"Brazil"
"627";"Lonomia obliqua";0;-27,667;-52,649;2004;"Brazil"
"628";"Lonomia obliqua";0;-27,635;-52,274;2004;"Brazil"
"629";"Lonomia obliqua";0;-27,913;-52,261;2004;"Brazil"
"630";"Lonomia obliqua";0;-29,226;-51,347;2004;"Brazil"
"631";"Lonomia obliqua";0;-27,86;-52,086;2004;"Brazil"
"632";"Lonomia obliqua";0;-28,371;-51,637;2004;"Brazil"
"633";"Lonomia obliqua";0;-28,623;-52,517;2004;"Brazil"
"634";"Lonomia obliqua";0;-28,449;-52,2;2004;"Brazil"
"635";"Lonomia obliqua";0;-28,278;-52,195;2004;"Brazil"
"636";"Lonomia obliqua";0;-28,33;-51,768;2004;"Brazil"
"637";"Lonomia obliqua";0;-28,458;-52,82;2004;"Brazil"
"638";"Lonomia obliqua";0;-28,536;-52,463;2004;"Brazil"
"639";"Lonomia obliqua";0;-28,255;-52,397;2004;"Brazil"
"640";"Lonomia obliqua";0;-27,703;-52,422;2004;"Brazil"
"641";"Lonomia obliqua";0;-28,06;-52,678;2004;"Brazil"
"642";"Lonomia obliqua";0;-28,742;-53,095;2004;"Brazil"
"643";"Lonomia obliqua";0;-27,782;-52,808;2004;"Brazil"
"644";"Lonomia obliqua";0;-27,83;-52,908;2004;"Brazil"
"645";"Lonomia obliqua";0;-27,95;-51,807;2004;"Brazil"
"646";"Lonomia obliqua";0;-28,3;-54,267;2004;"Brazil"
"647";"Lonomia obliqua";0;-27,91;-51,643;2004;"Brazil"
"648";"Lonomia obliqua";0;-28,501;-51,705;2004;"Brazil"
"649";"Lonomia obliqua";0;-27,778;-53,119;2004;"Brazil"
"650";"Lonomia obliqua";0;-28,63;-52,953;2004;"Brazil"
"651";"Lonomia obliqua";0;-27,985;-52,258;2004;"Brazil"
"652";"Lonomia obliqua";0;-28,069;-52,012;2004;"Brazil"
"653";"Lonomia obliqua";0;-27,5;-52,149;2004;"Brazil"
"654";"Lonomia obliqua";0;-28,476;-51,845;2004;"Brazil"
"655";"Lonomia obliqua";0;-27,571;-52,021;2004;"Brazil"
"656";"Lonomia obliqua";0;-28,563;-52,75;2004;"Brazil"
"657";"Lonomia obliqua";0;-28,107;-52,145;2004;"Brazil"
"658";"Lonomia obliqua";0;-28,534;-52,155;2004;"Brazil"
"659";"Lonomia obliqua";1;-31,567;-53,383;2004;"Brazil"
"660";"Lonomia obliqua";1;-17,822;-41,802;2004;"Brazil"
"661";"Lonomia obliqua";1;-17,822;-41,802;2004;"Brazil"
"662";"Lonomia obliqua";1;-17,822;-41,802;2004;"Brazil"
"663";"Lonomia obliqua";1;-17,822;-41,802;2004;"Brazil"
"664";"Lonomia obliqua";1;-17,822;-41,802;2004;"Brazil"
"665";"Lonomia obliqua";1;-15,4;-39,483;2004;"Brazil"
"666";"Lonomia achelous";1;-2,533;-66,017;2004;"Brazil"
"667";"Lonomia paraobliqua";1;-25,533;-55,218;2005;"Brazil"
"668";"Lonomia paraobliqua";1;-25,25;-54,518;2005;"Brazil"
"669";"Lonomia paraobliqua";1;-24,95;-54,517;2005;"Brazil"
"670";"Lonomia obliqua";1;-29,538;-51,081;2005;"Brazil"
"671";"Lonomia paraobliqua";1;-29,517;-51,083;2005;"Brazil"
"672";"Lonomia achelous";1;-4,912;-43,425;2005;"Brazil"
"673";"Lonomia achelous";1;-4,912;-43,425;2005;"Brazil"
"674";"Lonomia achelous";0;-1,152;-48,131;2005;"Brazil"
"675";"Lonomia paraobliqua";1;-26,033;-49,117;2005;"Brazil"
"676";"Lonomia paraobliqua";1;-26,033;-49,117;2005;"Brazil"
"677";"Lonomia paraobliqua";1;-26,033;-49,117;2005;"Brazil"
"678";"Lonomia obliqua";0;-28,563;-51,974;2005;"Brazil"
"679";"Lonomia obliqua";0;-29,226;-51,347;2005;"Brazil"
"680";"Lonomia obliqua";0;-28,255;-52,397;2005;"Brazil"
"681";"Lonomia obliqua";0;-28,178;-52,036;2005;"Brazil"
"682";"Lonomia obliqua";0;-28,783;-53,002;2005;"Brazil"
"683";"Lonomia obliqua";0;-28,972;-52,007;2005;"Brazil"
"684";"Lonomia obliqua";0;-27,77;-51,662;2005;"Brazil"
"685";"Lonomia obliqua";0;-28,343;-51,876;2005;"Brazil"
"686";"Lonomia obliqua";0;-28,118;-52,782;2005;"Brazil"
"687";"Lonomia obliqua";0;-27,635;-52,274;2005;"Brazil"
"688";"Lonomia obliqua";0;-28,056;-51,857;2005;"Brazil"
"689";"Lonomia obliqua";0;-28,567;-52,858;2005;"Brazil"
"690";"Lonomia obliqua";0;-28,209;-51,527;2005;"Brazil"
"691";"Lonomia obliqua";0;-28,449;-52,2;2005;"Brazil"
"692";"Lonomia obliqua";0;-28,458;-52,82;2005;"Brazil"
"693";"Lonomia obliqua";0;-28,255;-52,397;2005;"Brazil"
"694";"Lonomia obliqua";0;-27,703;-52,422;2005;"Brazil"
"695";"Lonomia obliqua";0;-28,06;-52,678;2005;"Brazil"
"696";"Lonomia obliqua";0;-27,658;-52,49;2005;"Brazil"
"697";"Lonomia obliqua";0;-28,742;-53,095;2005;"Brazil"
"698";"Lonomia obliqua";0;-27,782;-52,808;2005;"Brazil"
"699";"Lonomia obliqua";0;NA;NA;2005;"Brazil"
"700";"Lonomia obliqua";0;NA;NA;2005;"Brazil"
"701";"Lonomia obliqua";0;-27,91;-51,643;2005;"Brazil"
"702";"Lonomia obliqua";0;-28,501;-51,705;2005;"Brazil"
"703";"Lonomia obliqua";0;-27,483;-53,401;2005;"Brazil"
"704";"Lonomia obliqua";0;-28,63;-52,953;2005;"Brazil"
"705";"Lonomia obliqua";0;-28,069;-52,012;2005;"Brazil"
"706";"Lonomia obliqua";0;-27,5;-52,149;2005;"Brazil"
"707";"Lonomia obliqua";0;-27,617;-52,841;2005;"Brazil"
"708";"Lonomia obliqua";0;-27,522;-52,899;2005;"Brazil"
"709";"Lonomia obliqua";0;-28,563;-52,75;2005;"Brazil"
"710";"Lonomia obliqua";0;-28,107;-52,145;2005;"Brazil"
"711";"Lonomia obliqua";0;-28,534;-52,155;2005;"Brazil"
"712";"Lonomia paraobliqua";1;-29,52;-51,08;2005;"Brazil"
"713";"Lonomia paraobliqua";1;-27,02;-54,68;2005;"Brazil"
"714";"Lonomia paraobliqua";1;-27,02;-54,68;2005;"Brazil"
"715";"Lonomia paraobliqua";1;-27,017;-54,683;2005;"Brazil"
"716";"Lonomia paraobliqua";1;-27,017;-54,683;2005;"Brazil"
"717";"Lonomia paraobliqua";1;-26,609;-54,102;2005;"Brazil"
"718";"Lonomia paraobliqua";1;-26,033;-49,117;2005;"Brazil"
"719";"Lonomia paraobliqua";1;-26,03;-49,12;2005;"Brazil"
"720";"Lonomia paraobliqua";1;-26,03;-49,12;2005;"Brazil"
"721";"Lonomia paraobliqua";1;-26,03;-49,12;2005;"Brazil"
"722";"Lonomia obliqua";1;-21,711;-43,364;2006;"Brazil"
"723";"Lonomia obliqua";1;-21,808;-43,376;2006;"Brazil"
"724";"Lonomia obliqua";1;-23,779;-46,311;2006;"Brazil"
"725";"Lonomia paraobliqua";1;-29,532;-51,074;2006;"Brazil"
"726";"Lonomia obliqua";1;-22,548;-42,279;2006;"Brazil"
"727";"Lonomia achelous";1;-4,912;-43,425;2006;"Brazil"
"728";"Lonomia achelous";1;-4,912;-43,425;2006;"Brazil"
"729";"Lonomia achelous";1;-4,912;-43,425;2006;"Brazil"
"730";"Lonomia achelous";1;-4,912;-43,425;2006;"Brazil"
"731";"Lonomia obliqua";1;-23,779;-46,311;2006;"Brazil"
"732";"Lonomia obliqua";1;-23,779;-46,311;2006;"Brazil"
"733";"Lonomia obliqua";0;-28,783;-53,002;2006;"Brazil"
"734";"Lonomia obliqua";0;-28,972;-52,007;2006;"Brazil"
"735";"Lonomia obliqua";0;-28,873;-52,176;2006;"Brazil"
"736";"Lonomia obliqua";0;-27,77;-51,662;2006;"Brazil"
"737";"Lonomia obliqua";0;-27,953;-52,031;2006;"Brazil"
"738";"Lonomia obliqua";0;-27,454;-53,248;2006;"Brazil"
"739";"Lonomia obliqua";0;-27,635;-52,274;2006;"Brazil"
"740";"Lonomia obliqua";0;-28,498;-52,57;2006;"Brazil"
"741";"Lonomia obliqua";0;-27,391;-52,57;2006;"Brazil"
"742";"Lonomia obliqua";0;-27,444;-52,918;2006;"Brazil"
"743";"Lonomia obliqua";0;-28,056;-51,857;2006;"Brazil"
"744";"Lonomia obliqua";0;-28,623;-52,517;2006;"Brazil"
"745";"Lonomia obliqua";0;-28,278;-52,195;2006;"Brazil"
"746";"Lonomia obliqua";0;-28,677;-52,166;2006;"Brazil"
"747";"Lonomia obliqua";0;-27,993;-52,98;2006;"Brazil"
"748";"Lonomia obliqua";0;-28,255;-52,397;2006;"Brazil"
"749";"Lonomia obliqua";0;-27,703;-52,422;2006;"Brazil"
"750";"Lonomia obliqua";0;-27,658;-52,49;2006;"Brazil"
"751";"Lonomia obliqua";0;-28,742;-53,095;2006;"Brazil"
"752";"Lonomia obliqua";0;-27,782;-52,808;2006;"Brazil"
"753";"Lonomia obliqua";0;-27,853;-53,778;2006;"Brazil"
"754";"Lonomia obliqua";0;-27,91;-51,643;2006;"Brazil"
"755";"Lonomia obliqua";0;-28,63;-52,953;2006;"Brazil"
"756";"Lonomia obliqua";0;-28,069;-52,012;2006;"Brazil"
"757";"Lonomia obliqua";0;-28,577;-52,597;2006;"Brazil"
"758";"Lonomia obliqua";0;-28,534;-52,155;2006;"Brazil"
"759";"Lonomia paraobliqua";0;-29,539;-51,082;2006;"Brazil"
"760";"Lonomia paraobliqua";1;-23,779;-46,311;2006;"Brazil"
"761";"Lonomia paraobliqua";1;-23,779;-46,311;2006;"Brazil"
"762";"Lonomia paraobliqua";1;-23,779;-46,311;2006;"Brazil"
"763";"Lonomia paraobliqua";1;-23,779;-46,311;2006;"Brazil"
"764";"Lonomia paraobliqua";1;-23,779;-46,311;2006;"Brazil"
"765";"Lonomia paraobliqua";1;-23,779;-46,311;2006;"Brazil"
"766";"Lonomia obliqua";1;-15,6;-47,733;2006;"Brazil"
"767";"Lonomia obliqua";1;-15,6;-47,733;2006;"Brazil"
"768";"Lonomia achelous";1;-13,2;-45,45;2006;"Brazil"
"769";"Lonomia achelous";1;-13,2;-45,45;2006;"Brazil"
"770";"Lonomia obliqua";1;-23,354;-46,615;2007;"Brazil"
"771";"Lonomia obliqua";1;-31,564;-53,433;2007;"Brazil"
"772";"Lonomia obliqua";0;-28,178;-52,036;2007;"Brazil"
"773";"Lonomia obliqua";0;-28,783;-53,002;2007;"Brazil"
